copper pending field work needed,copper pending line plant access issue,copper pending routing issue,dslam capacity issue,fault in network,fibre completed copper pending,order cancelled,order completed in field,reappointment needed eu not present,reappointment needed out of time,sales query,Notes,Keywords/Phrases,Sentences
0,0,0,0,0,1,0,0,0,0,0,si task completed jumpered stcb test results notes dial tone confirmed e jumpered crossed jumpered slam e full sync cab test modem eclipsed k sim task copper still outstanding dial tone e applied cpi confirm correct e side see attached photo tfgh mfl ce start faulting end customer dp dis network end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end tfgh mfl ok gea service test completed fault found mbit mbit sync,gea service test completed fault found,si task completed jumpered stcb test results notes dial tone confirmed e jumpered crossed jumpered slam e full sync cab test modem eclipsed k sim task copper still outstanding dial tone e applied cpi confirm correct e side see attached photo tfgh mfl ce start faulting end customer dp dis network end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync session details port default status record sync end tfgh mfl ok gea service test completed fault found mbit mbit sync gea service test completed fault found
0,0,0,0,0,0,0,0,0,0,1,ends please note fibre line wrong cab line fibre routed cab due wrong address,fibre routed wrong address,ends please note fibre line wrong cab line fibre routed cab due wrong address fibre routed wrong address
0,0,0,0,0,1,0,0,0,0,0,tfgh mfl ce start faulting stcb dis network end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,tfgh mfl ce start faulting stcb dis network end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
0,0,0,0,0,1,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ce start faulting stcb dis network end,gea service test completed fault found,upstreamspeed downstreamspeed tested nottestedreason demoperson doorcolor questions closurenotes tfgh mfl ok ltok cidt completed adsl modem detected end tfgh mfl ok gea service test completed fault found mbit mbit sync end tfgh mfl ce start faulting stcb dis network end gea service test completed fault found
0,1,0,0,0,0,0,0,0,0,0,ends photographic evidence available cannot complete task unable access companyname line plant located within end customer premises work commenced please see additional information incorrect number ring ahead call multiple times sent texts arrived eu premises access try number ring cp spoken aron informed contact number note systems informed aron would note system call contact tried premises access advise attached task access order note confirms eu,unable access companyname line plant located within end customer premises,ends photographic evidence available cannot complete task unable access companyname line plant located within end customer premises work commenced please see additional information incorrect number ring ahead call multiple times sent texts arrived eu premises access try number ring cp spoken aron informed contact number note systems informed aron would note system call contact tried premises access advise attached task access order note confirms eu unable access companyname line plant located within end customer premises
0,0,1,0,0,0,0,0,0,0,0,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information wrong address task flat henry bird way different stcb quoted address correct stcb stcb routing updated routing record need lift shift correct stcb tried resolve day dcoe would said lift shift new cab repair task spoke cod told would send back sales query,routing provided incorrect,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information wrong address task flat henry bird way different stcb quoted address correct stcb stcb routing updated routing record need lift shift correct stcb tried resolve day dcoe would said lift shift new cab repair task spoke cod told would send back sales query routing provided incorrect
0,0,0,0,0,0,0,0,0,0,1,ends cannot complete task end customer representative unaware order please see additional information went prem customer aware new line installed two working lines broadband patch led aware customer said needs fttp another pstn line fttc job returned cp spoke riley una,end customer representative unaware order,ends cannot complete task end customer representative unaware order please see additional information went prem customer aware new line installed two working lines broadband patch led aware customer said needs fttp another pstn line fttc job returned cp spoke riley una end customer representative unaware order
0,0,0,0,0,1,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson mr na doorcolor questions closurenotes tfgh mfl ok ltok sockets unplugged end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end tfgh mfl ok gea service test completed fault found sync last sync end tfgh mfl ok ltok sockets unplugged end dispatch comments trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,upstreamspeed downstreamspeed tested nottestedreason demoperson mr na doorcolor questions closurenotes tfgh mfl ok ltok sockets unplugged end tfgh mfl pc stcb jumpering tie pair problem found stcb check jumpering ensure test equipment removed testing taking remedial action sync last sync end tfgh mfl ok gea service test completed fault found sync last sync end tfgh mfl ok ltok sockets unplugged end dispatch comments trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
0,0,1,0,0,0,0,0,0,0,0,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information cpi tone cab possible eo single skilled engineer,routing provided incorrect,ends cannot complete task routing provided incorrect attempted resolve day dcoe unable passing planning please see additional information cpi tone cab possible eo single skilled engineer routing provided incorrect
0,0,0,0,0,1,0,0,0,0,0,upstreamspeed downstreamspeed tested nottestedreason demoperson mr na doorcolor questions closurenotes tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx,gea service test completed fault found,upstreamspeed downstreamspeed tested nottestedreason demoperson mr na doorcolor questions closurenotes tfgh mfl ok gea service test completed fault found mbit mbit sync end dispatch comments trc questions eng mobile xxxxxxxxxxx gea service test completed fault found
